time,G1-WT,G2-WT,G3-WT,H1-dPHZ,H2-dPHZ,H3-dPHZ
3.158056,0.16251892949777494,0.1953087523207659,0.21130909366720696,0.17284281283941083,0.1758906664636642,0.20763936477824455
3.241389,0.17904823144898546,0.21130909366720696,0.22705745063534624,0.20409535634351542,0.19189100781010546,0.22314355131420976
3.324722,0.1953087523207659,0.22705745063534624,0.24256163717131143,0.20409535634351542,0.20763936477824455,0.23841102344499832
3.408056,0.21130909366720696,0.25782910930209985,0.25782910930209985,0.23440070583884434,0.22314355131420976,0.25344890080953875
3.491389,0.22705745063534624,0.27286698666664044,0.287682072451781,0.249215791623985,0.23841102344499832,0.28286278601583215
3.574722,0.24256163717131143,0.30228087187293384,0.30228087187293384,0.2782033284972373,0.26826398659467954,0.2972515234679317
3.658056,0.25782910930209985,0.3166696093250334,0.3308542443169896,0.29238796348919355,0.28286278601583215,0.32542240043462795
3.741389,0.287682072451781,0.3448404862917296,0.3586338084240654,0.3201675275962692,0.3114361584598881,0.35282137462274243
3.824722,0.3166696093250334,0.37223946047984396,0.38566248081198473,0.33377317965204784,0.3392157225669637,0.3794896217049038
3.908056,0.3308542443169896,0.38566248081198473,0.424883193965266,0.3604414267342092,0.35282137462274243,0.39256170327225653
3.991389,0.3448404862917296,0.4119797891293582,0.4376222197426958,0.38641691313747,0.3794896217049038,0.41820413388559424
4.074722,0.37223946047984396,0.450201001949556,0.46262352194811307,0.41173472112175985,0.4054651081081644,0.44320543609101143
4.158056,0.39890770756200533,0.4748936145399274,0.48701497507227226,0.4364273337121313,0.43078291609245434,0.4675968892151706
4.241389,0.424883193965266,0.4989911661189879,0.5108256237659908,0.46052488529119184,0.45547552868282587,0.5031035776720804
4.324722,0.450201001949556,0.5340824859302579,0.5455111817538808,0.4840553827013858,0.47957308026188644,0.5373926511507124
4.408056,0.4748936145399274,0.556810737007814,0.5790338737925244,0.518344456180018,0.5146644000731564,0.5596157879354227
4.491389,0.5108256237659908,0.5899629443247145,0.6114691495456782,0.5514966634969185,0.5485659517488377,0.5920510636885765
4.574722,0.5340824859302579,0.622051258876215,0.6428853457790571,0.583584978048419,0.570544858467613,0.6234672599219555
4.658056,0.556810737007814,0.6531418459462462,0.6733445532637656,0.6146755651184501,0.6131044728864089,0.6638767982598321
4.741389,0.5899629443247145,0.6832948841169338,0.7125652664170469,0.6448286032891377,0.6438761315531626,0.6931471805599453
4.824722,0.622051258876215,0.7221347174331977,0.7410032017375805,0.6740989855892509,0.6737290947028437,0.7308875085427924
4.908056,0.6531418459462462,0.759522249504818,0.7866732385707689,0.7118393135720978,0.702716631576096,0.7672551527136674
4.991389,0.6931471805599453,0.7955621859880149,0.8303483020734305,0.7482069577429727,0.7401041636477164,0.810930216216329
5.074722,0.7316134613877414,0.8472978603872037,0.8721954120089308,0.7918820212456343,0.7849547298130682,0.8527773261518292
5.158056,0.7686547330680906,0.8884559328807112,0.9202046311952916,0.8337291311811347,0.8194409058842373,0.9007865453381899
5.241389,0.8043728156701697,0.9357088177312568,0.9734491457141038,0.8738951729064695,0.8690378470236095,0.946596081369484
5.324722,0.8472978603872037,0.9808292530117263,1.024001424876935,0.920057214669632,0.9162907318741551,0.9975161717967408
5.408056,0.8884559328807112,1.0310189975355815,1.0721206732211335,0.9713505090571826,0.9614111671546248,1.0459685551826878
5.491389,0.9433716904768259,1.0854542040905986,1.1307694003026412,1.0201406732266145,1.0116009116784799,1.0986122886681098
5.574722,0.9881552931037992,1.1433481825095013,1.1861681796924295,1.0666606888615073,1.066036118233497,1.1547017553191534
5.658056,1.037987666851675,1.1921383466789333,1.2443240998495033,1.1295745142720766,1.1301606464030356,1.2078115806331018
5.741389,1.0920548881219507,1.2443240998495033,1.2992829841302609,1.1772025632613312,1.1845547184688345,1.2582424342599936
5.824722,1.1495787322601374,1.2992829841302609,1.3564413979702095,1.2282051177137039,1.2361420872593276,1.3062516534463542
5.908056,1.2098379237783343,1.3360325263390025,1.4105086192404852,1.2767321586083644,1.2957803535790589,1.3570239788197775
5.991389,1.2555601731164292,1.3813803463174616,1.461801913628036,1.3230129111723707,1.36196226046036,1.4147322964404243
6.074722,1.3046163301056235,1.4341503822975257,1.493124384757077,1.4049864941320431,1.4423838277709342,1.4692912806908587
6.158056,1.3462890265061915,1.4798204191307143,1.5529713007663293,1.436879857907997,1.5210269550900473,1.5168164225537037
6.241389,1.3862943611198906,1.5446379192071849,1.5896352851379207,1.489293600592037,1.578185368929996,1.5621850275835547
6.324722,1.4341503822975257,1.6055086342942109,1.6133518117552368,1.5390964230758555,1.6322525902002718,1.6055843431181105
6.408056,1.4708517491479538,1.6479041932618965,1.6628857468775136,1.5670423534664149,1.6691571471357227,1.6322525902002718
6.491389,1.5192128208413749,1.6849454649422455,1.6885752329928245,1.6094379124341003,1.7012454616872232,1.6582280766035324
6.574722,1.5612358106162227,1.7136212649189118,1.7136212649189118,1.6355101527438756,1.7424884202212723,1.690663352356686
6.658056,1.5936273064074582,1.7311348474116202,1.7483469762927415,1.664497689617128,1.7756040290057697,1.722079548590065
6.741389,1.628855998291202,1.755149723615494,1.7819071727850435,1.6821972667165286,1.8044984950054848,1.7558665461674483
6.824722,1.6813024736637445,1.7982741502492487,1.8333654700605189,1.7030313536193706,1.8387164523158261,1.782097558316318
6.908056,1.7065290366094201,1.8333654700605189,1.8489178830680038,1.7200675407719386,1.8568987713990166,1.8076580552958534
6.991389,1.7346010553881064,1.8581345381729277,1.8702927426527374,1.7334905611040792,1.874756388799023,1.829499797210902
7.074722,1.7619065060783738,1.8642321180410464,1.8941744746561247,1.7695009986271124,1.8951950564762967,1.8508746567956356
7.158056,1.7819071727850435,1.8852855272388787,1.9029851043382795,1.791759469228055,1.9180531945523471,1.8718021769015916
7.241389,1.8175673531839276,1.9088160246490726,1.9232462894781013,1.8288007409084042,1.9348603128687283,1.8951950564762967
7.324722,1.8396154904056903,1.9232462894781013,1.9431050981277047,1.84979101680024,1.9513896148199388,1.9152243383518694
7.408056,1.8642321180410464,1.9431050981277047,1.9680717208581657,1.8761468615056025,1.962259287056843,1.9348603128687283
7.491389,1.8763168572561182,1.9542783987258299,1.9816773729139443,1.8961761433811748,1.9756823073889835,1.9486536350010641
7.574722,1.9059048144416142,1.9708077006770406,2.000419554723685,1.924110920712729,1.9836504770381604,1.9676501356917193
7.658056,1.9374712804094487,1.9843764298831095,2.018816919863401,1.9486019407210247,1.9993988340062996,1.986292486500999
7.741389,1.9598185791014453,1.9897527869194898,2.0343211063993665,1.9698793391683096,2.009761621041846,2.0045936508834035
7.824722,1.976257305444605,2.000419554723685,2.049588578530155,1.9932874300663246,2.022565893287834,2.0251071907165064
7.908056,1.9924301646902063,2.0057105723581006,2.0596389143836564,2.011122297702359,2.032692562105763,2.0402208285265546
7.991389,2.0135949758822496,2.0109737424023755,2.074527526877407,2.0311229644090285,2.045208370037594,2.0551094410203055
8.074722,2.0265990603054562,2.0240117367405053,2.0843315269740277,2.0458652461462314,2.0551094410203055,2.064913441116926
8.158056,2.03688192726104,2.0317537108941206,2.0964528875063726,2.0579866066785764,2.069779630768099,2.0794415416798357
8.241389,2.044525276573608,2.044525276573608,2.120263536200091,2.07471340048389,2.0794415416798357,2.089010992695987
8.324722,2.0571357841655376,2.0571357841655376,2.1296312862036912,2.086492099676503,2.0937615954545845,2.0961284604648505
8.408056,2.0695892452368243,2.0646264558946954,2.1458166106247085,2.102752620548283,2.1055402946471973,2.1055402946471973
8.491389,2.0794415416798357,2.0794415416798357,2.1319595759632826,2.1119269968243244,2.1148643715223203,2.1125414901061808
8.574722,2.0891977166252005,2.0940403411009885,2.1319595759632826,2.1210179685255763,2.126398524767607,2.1241023125072567
8.658056,2.0988596275369376,2.106045287197812,2.127297562857471,2.1367309741901326,2.1355310083308794,2.128689476514163
8.741389,2.110807200958056,2.110807200958056,2.1319595759632826,2.1478052844892264,2.146830563584813,2.1355310083308794
8.824722,2.120263536200091,2.120263536200091,2.148107562371264,2.156577270562063,2.1580038641829384,2.144580843850797
8.908056,2.117907822507632,2.1296312862036912,2.148107562371264,2.160934575931019,2.162438461250804,2.153549513833558
8.991389,2.1249583805042986,2.141218901376079,2.1572192427225203,2.1717454920352344,2.171249090932959,2.1646484069016068
9.074722,2.138912095278164,2.15039327765212,2.154949094187981,2.1760373441167755,2.1778064914791178,2.173439672312777
9.158056,2.141218901376079,2.154949094187981,2.1662486494419144,2.1803108548941577,2.186483335504807,2.1843211725003115
9.241389,2.15039327765212,2.1684933192957385,2.175197255017929,2.184566180464296,2.1929419155442185,2.199359049864852
9.324722,2.1594842493533726,2.175197255017929,2.1818565471079054,2.1930228904825193,2.2036143754349906,2.2078516699105055
9.408056,2.170732961889243,2.192857758169879,2.1884717862266245,2.2034941903498146,2.209963603113649,2.2141741356499924
9.491389,2.170732961889243,2.201572410272323,2.1994008567588152,2.2138569773853614,2.2183670139100284,2.226700395469173
9.574722,2.1818565471079054,2.1994008567588152,2.2123600014013203,2.2241134775525504,2.226700395469173,2.2370204045011626
9.658056,2.192857758169879,2.2123600014013203,2.2187771357219535,2.2342658490165683,2.2370204045011626,2.2512917986064953
9.741389,2.1994008567588152,2.2209070619797786,2.2272697557676073,2.246314187532743,2.2472349979108808,2.2593563584432257
9.824722,2.2080589195019296,2.2377850997671302,2.2398749646865896,2.2582190900390615,2.2553322081435003,2.267356401110302
9.908056,2.2293816889707507,2.250259273992306,2.248191020928247,2.2680327114873857,2.2653623825034375,2.277267285009756
9.991389,2.2377850997671302,2.2625797583803466,2.2625797583803466,2.281611969613767,2.2713325494899412,2.283167007136944
10.074722,2.2356908581640154,2.264618495070195,2.2666530837679826,2.2911997707689205,2.2890321265893423,2.296799155927002
10.158056,2.256438490358264,2.2747502940006017,2.276764393372303,2.300696518306178,2.294863046900135,2.310247965739615
10.241389,2.2686835413183646,2.2867744869674036,2.290750635347043,2.3082295106137227,2.30450632317194,2.315956829959935
10.324722,2.2847804683605393,2.2986558148541563,2.2966853708668573,2.3194236573568756,2.3140574941562826,2.327277705584417
10.408056,2.2747502940006017,2.2966853708668573,2.306498992315182,2.3286573333038207,2.3235183026605113,2.3347543759274374
10.491389,2.290750635347043,2.308450212446444,2.320078250441563,2.335983373395894,2.331023028314579,2.340325420976893
10.574722,2.3045439574793787,2.323924409029041,2.325841955158313,2.3432561327249735,2.33847185232757,2.351375257163478
10.658056,2.3162172417841034,2.3296660515967162,2.3372706509819356,2.3504763806984608,2.3477055282745156,2.3604910905714873
10.741389,2.3220031788511473,2.3372706509819356,2.346695791441519,2.3594289919705744,2.3550315683665883,2.3659209681658564
10.824722,2.3353749158170367,2.3410513738218417,2.3578899381846714,2.366533817594319,2.364114282940908,2.374905754573672
10.908056,2.3410513738218417,2.352308528346476,2.3634403687153207,2.373588520574209,2.3677243951650073,2.3802581313122637
10.991389,2.352308528346476,2.3597435068339943,2.3707933430205794,2.3788470778276762,2.374905754573672,2.3855820125650133
11.074722,2.361593646122156,2.36528368720961,2.378092645502191,2.3892819551202558,2.3838105329166313,2.390877700139724
11.158056,2.367123614131617,2.3707933430205794,2.387142481022109,2.396178534179316,2.390877700139724,2.4013856777381393
11.241389,2.3744496542236897,2.3817224135527697,2.3961111510048694,2.399609069276105,2.396145491074583,2.404863942114464
11.324722,2.3835323687980092,2.387142481022109,2.405000098422115,2.409830623347643,2.403126322215923,2.4117843849590375
11.408056,2.3907396072029585,2.3726231696976554,2.4102957859968255,2.413214721331884,2.4117843849590375,2.4203681286504293
11.491389,2.4014539954153644,2.3978952727983707,2.4155635769316843,2.419948753513228,2.416943467769065,2.4237811012466692
11.574722,2.406768445478857,2.4085336710034264,2.4277482359480516,2.4299655317566993,2.422076070995585,2.4288788183183376
11.658056,2.412054801402005,2.412054801402005,2.4380753501039014,2.4349365444787194,2.4271824650701594,2.437317686964202
11.741389,2.4294768448486694,2.417313358655472,2.4397862145075306,2.4398829684140453,2.437317686964202,2.4406733948111747
11.824722,2.4312024708161393,2.4260166337837736,2.446600550927261,2.4497030145950207,2.4389969484839225,2.445685936634719
11.908056,2.4312024708161393,2.4329251241275855,2.4533687662733996,2.452955049981398,2.444017879534022,2.450673478145758
11.991389,2.4516810021596798,2.4363615536261665,2.461765121226306,2.456196543905569,2.4523304793533875,2.455636267487887
12.074722,2.4499903846817723,2.441494156852687,2.4634359653911235,2.465858454817306,2.457285072478071,2.467121217354784
12.158056,2.4499903846817723,2.446600550927261,2.4717485652104894,2.4674597361842796,2.4622152385859297,2.4720032449520923
12.241389,2.4600914806682765,2.4533687662733996,2.4767031583351726,2.4754279058334565,2.468751209565715,2.4752447388762633
12.324722,2.4651040224918206,2.4600914806682765,2.4832713264472694,2.4801785085920542,2.4736253053239605,2.4816963741577522
12.408056,2.4651040224918206,2.4651040224918206,2.4881692954228165,2.4849066497880004,2.47847575945771,2.4881066525186712
12.491389,2.4734028253065157,2.466769301810882,2.491421330809194,2.489612540825413,2.483302800206026,2.4912964478867714
12.574722,2.4799926349855714,2.4734028253065157,2.4978938453148114,2.4958528106854976,2.4897028220514934,2.4992267035627487
12.658056,2.4881692954228165,2.4799926349855714,2.5027208860631274,2.502054380948779,2.4928875381190134,2.5070945647633627
12.741389,2.4881692954228165,2.4849066497880004,2.5091209079085948,2.505140803151968,2.4992267035627487,2.5102244577722903
12.824722,2.4962796399602705,2.4881692954228165,2.5186447894198505,2.509752648374531,2.5008052358557986,2.5195557852011747
12.908056,2.499505449209153,2.491421330809194,2.5170637614225315,2.515868875391967,2.5070945647633627,2.5195557852011747
12.991389,2.505926017012076,2.499505449209153,2.521799366168366,2.5219479214683496,2.511785738339243,2.524188998122663
13.074722,2.5107145337438728,2.504324735645102,2.5280788216532093,2.5249736423848863,2.5180065982143454,2.5288008433452256
13.158056,2.512305623976115,2.5107145337438728,2.534319091513294,2.5234619262995643,2.5226469777708473,2.5288008433452256
13.241389,2.521799366168366,2.5107145337438728,2.5374246840714467,2.527990235924312,2.5272659236271418,2.53947981592108
13.324722,2.5233729306157966,2.5186447894198505,2.545146730165357,2.535492146576107,2.530333410695004,2.540996116439044
13.408056,2.5280788216532093,2.521799366168366,2.5466840094842436,2.5414534160926063,2.534917070362662,2.5470384308950065
13.491389,2.5312038241963446,2.526512650620464,2.5528096029109264,2.5429381973601854,2.53947981592108,2.5515463273341963
13.574722,2.534319091513294,2.526512650620464,2.555858385760285,2.5459011624908423,2.5455312716044354,2.5560339938035845
13.658056,2.538973871058276,2.5327626709656355,2.5619282071273606,2.544420777320408,2.5500459519589618,2.5590146219417225
13.741389,2.5466840094842436,2.543607083979764,2.5664565167521083,2.5503292140065743,2.5545403415468013,2.56198639233088
13.824722,2.5497514965521053,2.542065063627949,2.5694640378160636,2.5532703925973905,2.5575254183902545,2.5693774089772687
13.908056,2.5528096029109264,2.5466840094842436,2.575452079660686,2.5576660040704287,2.56198639233088,2.5693774089772687
13.991389,2.555858385760285,2.543607083979764,2.578432707798824,2.5634969243812216,2.566427554330848,2.5723185875680854
14.074722,2.555858385760285,2.5482189292023274,2.5814044781879812,2.5692940420655477,2.5693774089772687,2.578175119680798
14.158056,2.5573792986009916,2.5528096029109264,2.5843674433186385,2.5707380856377813,2.5723185875680854,2.581090573640922
14.241389,2.5634399232126825,2.5543351562197634,2.5858456401879493,2.5736199320126705,2.575251140989363,2.5854478790098776
14.324722,2.5694640378160636,2.560414202296146,2.5917366734251868,2.5779271892102504,2.579633909144458,2.5897862806084757
14.408056,2.5679614079315285,2.560414202296146,2.5975932055379,2.580788421491283,2.579633909144458,2.5897862806084757
14.491389,2.5679614079315285,2.5619282071273606,2.5990519950015596,2.587905889260147,2.583997552432231,2.588342237036242
14.574722,2.5649493574615367,2.5664565167521083,2.5990519950015596,2.5864864426059206,2.583997552432231,2.5897862806084757
